Lead ID,First Name,Last Name,Email,Phone,Location,Group Name,Group URL,Member Count,Category,Engagement Score,Lead Score,Interests,Last Active,Extracted Date
lead_1755462319552_96,"Michael","Weiss",michael.weiss@outlook.com,+1-561-942-6656,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",77,67,"Food Reviews; Kosher Food; Jewish Cuisine",2025-02-01T04:51:38.958Z,2025-08-17T20:25:19.552Z
lead_1755462319552_97,"Benjamin","Weinstein",benjamin.weinstein@hotmail.com,+1-561-309-4351,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",31,6,"Kosher Food; Cooking",2025-06-02T06:27:07.714Z,2025-08-17T20:25:19.552Z
lead_1755462319552_98,"Naomi","Shapiro",naomi.shapiro@gmail.com,+1-754-479-6486,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",67,71,"Cooking; Kosher Food",2024-04-19T02:16:59.178Z,2025-08-17T20:25:19.552Z
lead_1755462319552_99,"Joseph","Weinstein",joseph.weinstein@outlook.com,+1-941-483-9460,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",11,86,"Kosher Food",2024-08-19T01:12:28.144Z,2025-08-17T20:25:19.552Z
lead_1755462319552_100,"Benjamin","Cohen",benjamin.cohen@gmail.com,+1-754-393-4373,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",29,67,"Restaurants; Food Reviews",2025-02-07T12:01:16.599Z,2025-08-17T20:25:19.552Z
lead_1755462319552_101,"Deborah","Greenberg",deborah.greenberg@yahoo.com,+1-850-852-4152,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",49,74,"Restaurants",2025-01-28T02:09:49.659Z,2025-08-17T20:25:19.552Z
lead_1755462319552_102,"Michael","Weiss",michael.weiss@yahoo.com,+1-754-264-1977,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",9,62,"Jewish Cuisine; Cooking; Food Reviews",2024-03-27T18:21:15.910Z,2025-08-17T20:25:19.552Z
lead_1755462319552_103,"Ruth","Weiss",ruth.weiss@gmail.com,+1-941-885-7345,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",83,64,"Cooking; Jewish Cuisine",2025-02-13T22:24:14.600Z,2025-08-17T20:25:19.552Z
lead_1755462319552_104,"Ruth","Stein",ruth.stein@yahoo.com,+1-561-576-8241,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",34,70,"Restaurants",2025-03-14T02:11:04.600Z,2025-08-17T20:25:19.552Z
lead_1755462319552_105,"Sarah","Weinstein",sarah.weinstein@gmail.com,+1-772-762-6704,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",41,17,"Jewish Cuisine",2024-01-13T19:31:22.477Z,2025-08-17T20:25:19.552Z
lead_1755462319552_106,"Deborah","Gordon",deborah.gordon@yahoo.com,+1-772-618-1248,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",91,67,"Cooking; Restaurants",2025-08-12T09:00:07.104Z,2025-08-17T20:25:19.552Z
lead_1755462319552_107,"Rachel","Gordon",rachel.gordon@yahoo.com,+1-305-730-5026,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",38,26,"Cooking",2024-03-14T01:02:44.665Z,2025-08-17T20:25:19.552Z
lead_1755462319552_108,"Joshua","Gordon",joshua.gordon@yahoo.com,+1-941-170-2652,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",28,11,"Food Reviews; Jewish Cuisine",2024-03-14T19:45:14.991Z,2025-08-17T20:25:19.552Z
lead_1755462319552_109,"Daniel","Goldman",daniel.goldman@gmail.com,+1-863-409-3222,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",46,65,"Cooking",2025-03-23T14:57:05.102Z,2025-08-17T20:25:19.552Z
lead_1755462319552_110,"Hannah","Goldberg",hannah.goldberg@hotmail.com,+1-850-911-5078,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",74,96,"Kosher Food",2024-12-18T02:35:53.096Z,2025-08-17T20:25:19.552Z
lead_1755462319552_111,"Rebecca","Goldman",rebecca.goldman@hotmail.com,+1-305-652-1235,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",19,19,"Kosher Food",2024-07-16T02:24:11.661Z,2025-08-17T20:25:19.552Z
lead_1755462319552_112,"Sarah","Goldberg",sarah.goldberg@aol.com,+1-754-752-4512,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",62,29,"Jewish Cuisine; Restaurants",2025-03-20T18:35:40.660Z,2025-08-17T20:25:19.552Z
lead_1755462319552_113,"Leah","Friedman",leah.friedman@aol.com,+1-850-529-2209,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",72,61,"Food Reviews; Cooking",2025-03-02T11:39:58.180Z,2025-08-17T20:25:19.552Z
lead_1755462319552_114,"Benjamin","Cohen",benjamin.cohen@aol.com,+1-941-478-6070,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",67,87,"Cooking",2024-02-11T23:35:09.914Z,2025-08-17T20:25:19.552Z
lead_1755462319552_115,"Jacob","Miller",jacob.miller@yahoo.com,+1-754-808-8277,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",17,63,"Restaurants; Kosher Food; Jewish Cuisine",2024-04-09T06:15:02.952Z,2025-08-17T20:25:19.552Z
lead_1755462319552_116,"Esther","Roth",esther.roth@outlook.com,+1-786-319-4310,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",31,83,"Kosher Food; Jewish Cuisine",2024-10-24T16:15:13.366Z,2025-08-17T20:25:19.552Z
lead_1755462319552_117,"Jacob","Davis",jacob.davis@hotmail.com,+1-561-715-1258,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",88,97,"Cooking; Kosher Food",2025-07-12T09:57:58.816Z,2025-08-17T20:25:19.552Z
lead_1755462319552_118,"Joseph","Schwartz",joseph.schwartz@yahoo.com,+1-941-448-3387,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",70,26,"Food Reviews; Kosher Food",2024-03-17T10:43:12.264Z,2025-08-17T20:25:19.552Z
lead_1755462319552_119,"Joseph","Davis",joseph.davis@aol.com,+1-954-280-4611,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",40,4,"Restaurants; Jewish Cuisine",2025-08-14T07:45:17.996Z,2025-08-17T20:25:19.552Z
lead_1755462319552_120,"Samuel","Goldberg",samuel.goldberg@yahoo.com,+1-239-753-1430,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",48,83,"Food Reviews",2025-02-09T14:11:20.048Z,2025-08-17T20:25:19.552Z
lead_1755462319552_121,"Leah","Miller",leah.miller@gmail.com,+1-239-754-9601,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",75,9,"Jewish Cuisine; Kosher Food; Cooking",2024-05-18T19:21:48.672Z,2025-08-17T20:25:19.552Z
lead_1755462319552_122,"Jonathan","Goldberg",jonathan.goldberg@yahoo.com,+1-954-560-1999,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",84,65,"Cooking",2024-09-24T15:44:54.781Z,2025-08-17T20:25:19.552Z
lead_1755462319552_123,"David","Greenberg",david.greenberg@yahoo.com,+1-305-288-6214,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",8,56,"Kosher Food",2024-01-14T09:48:13.634Z,2025-08-17T20:25:19.552Z
lead_1755462319552_124,"Sarah","Weiss",sarah.weiss@yahoo.com,+1-772-430-1583,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",29,85,"Jewish Cuisine; Kosher Food; Cooking",2024-11-27T12:50:19.077Z,2025-08-17T20:25:19.552Z
lead_1755462319552_125,"Jacob","Weinstein",jacob.weinstein@hotmail.com,+1-754-353-5201,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",23,69,"Jewish Cuisine; Kosher Food",2024-03-26T06:47:55.495Z,2025-08-17T20:25:19.552Z
lead_1755462319552_126,"Esther","Shapiro",esther.shapiro@hotmail.com,+1-863-622-6734,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",31,70,"Restaurants; Food Reviews",2025-03-31T05:41:06.123Z,2025-08-17T20:25:19.552Z
lead_1755462319552_127,"David","Rosenberg",david.rosenberg@gmail.com,+1-863-650-7067,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",43,86,"Food Reviews; Cooking",2024-11-26T07:23:44.293Z,2025-08-17T20:25:19.552Z
lead_1755462319552_128,"Sarah","Silver",sarah.silver@aol.com,+1-850-431-4888,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",13,8,"Cooking; Jewish Cuisine; Restaurants",2024-01-15T15:21:58.608Z,2025-08-17T20:25:19.552Z
lead_1755462319552_129,"Daniel","Miller",daniel.miller@hotmail.com,+1-305-899-8335,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",7,54,"Food Reviews; Restaurants",2024-12-26T13:35:11.185Z,2025-08-17T20:25:19.552Z
lead_1755462319552_130,"Deborah","Levy",deborah.levy@hotmail.com,+1-786-650-3705,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",60,60,"Kosher Food",2025-05-17T01:47:25.363Z,2025-08-17T20:25:19.552Z
lead_1755462319552_131,"Sarah","Gordon",sarah.gordon@outlook.com,+1-561-125-9246,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",27,100,"Restaurants",2025-06-16T20:57:41.096Z,2025-08-17T20:25:19.552Z
lead_1755462319552_132,"Hannah","Silver",hannah.silver@hotmail.com,+1-305-136-6951,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",49,70,"Jewish Cuisine; Cooking; Kosher Food",2024-07-21T03:08:49.201Z,2025-08-17T20:25:19.552Z
lead_1755462319552_133,"Jacob","Schwartz",jacob.schwartz@aol.com,+1-772-106-7987,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",25,69,"Cooking; Food Reviews",2025-06-03T14:15:27.927Z,2025-08-17T20:25:19.552Z
lead_1755462319552_134,"Hannah","Shapiro",hannah.shapiro@yahoo.com,+1-786-359-4385,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",69,86,"Jewish Cuisine",2024-12-05T17:46:05.913Z,2025-08-17T20:25:19.552Z
lead_1755462319552_135,"Esther","Rosenberg",esther.rosenberg@yahoo.com,+1-954-788-9876,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",76,80,"Restaurants",2024-07-22T15:28:24.777Z,2025-08-17T20:25:19.552Z
lead_1755462319552_136,"Benjamin","Goldman",benjamin.goldman@yahoo.com,+1-754-395-8958,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",26,98,"Cooking; Jewish Cuisine",2025-08-02T10:59:44.129Z,2025-08-17T20:25:19.552Z
lead_1755462319552_137,"Joshua","Schwartz",joshua.schwartz@yahoo.com,+1-305-922-8824,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",45,80,"Jewish Cuisine; Cooking",2024-11-14T06:47:38.773Z,2025-08-17T20:25:19.552Z
lead_1755462319552_138,"Rachel","Klein",rachel.klein@yahoo.com,+1-941-350-9742,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",52,39,"Restaurants",2025-08-06T11:49:40.707Z,2025-08-17T20:25:19.552Z
lead_1755462319552_139,"Jacob","Weinstein",jacob.weinstein@hotmail.com,+1-941-475-5110,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",4,91,"Kosher Food; Food Reviews",2024-05-28T05:56:17.613Z,2025-08-17T20:25:19.552Z
lead_1755462319552_140,"Naomi","Weinstein",naomi.weinstein@yahoo.com,+1-850-111-7807,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",27,61,"Jewish Cuisine",2024-08-22T03:56:57.017Z,2025-08-17T20:25:19.552Z
lead_1755462319552_141,"David","Silver",david.silver@gmail.com,+1-954-566-5604,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",54,89,"Cooking",2025-03-29T21:03:33.726Z,2025-08-17T20:25:19.552Z
lead_1755462319552_142,"David","Schwartz",david.schwartz@hotmail.com,+1-786-582-5274,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",7,40,"Kosher Food; Food Reviews",2024-02-27T02:56:07.374Z,2025-08-17T20:25:19.552Z
lead_1755462319552_143,"Benjamin","Stein",benjamin.stein@aol.com,+1-305-249-1799,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",57,83,"Kosher Food",2024-05-31T10:10:00.065Z,2025-08-17T20:25:19.552Z
lead_1755462319552_144,"Daniel","Rosenberg",daniel.rosenberg@outlook.com,+1-954-429-3906,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",92,96,"Cooking",2025-06-27T20:19:27.132Z,2025-08-17T20:25:19.552Z
lead_1755462319552_145,"Rachel","Rosenberg",rachel.rosenberg@yahoo.com,+1-772-506-6890,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",75,74,"Jewish Cuisine; Restaurants",2025-08-10T07:15:16.009Z,2025-08-17T20:25:19.552Z
lead_1755462319552_146,"Ruth","Stein",ruth.stein@hotmail.com,+1-561-231-5111,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",75,24,"Cooking",2024-07-09T17:35:15.362Z,2025-08-17T20:25:19.552Z
lead_1755462319552_147,"Benjamin","Miller",benjamin.miller@aol.com,+1-850-335-2674,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",21,53,"Restaurants; Cooking; Food Reviews",2024-11-30T09:53:31.033Z,2025-08-17T20:25:19.552Z
lead_1755462319552_148,"Aaron","Berger",aaron.berger@aol.com,+1-941-144-6014,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",72,43,"Jewish Cuisine",2025-05-19T20:22:01.014Z,2025-08-17T20:25:19.552Z
lead_1755462319552_149,"Michael","Weinstein",michael.weinstein@hotmail.com,+1-772-210-8971,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",9,61,"Restaurants; Kosher Food; Food Reviews",2024-12-15T17:56:32.951Z,2025-08-17T20:25:19.552Z
lead_1755462319552_150,"Jacob","Katz",jacob.katz@outlook.com,+1-941-662-8169,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",95,24,"Jewish Cuisine",2024-04-12T18:55:30.583Z,2025-08-17T20:25:19.552Z
lead_1755462319552_151,"Esther","Berger",esther.berger@outlook.com,+1-786-480-8276,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",48,74,"Restaurants; Cooking",2025-03-29T05:44:47.840Z,2025-08-17T20:25:19.552Z
lead_1755462319552_152,"Joseph","Gordon",joseph.gordon@yahoo.com,+1-239-336-8053,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",40,98,"Cooking; Restaurants",2025-05-14T11:48:44.947Z,2025-08-17T20:25:19.552Z
lead_1755462319552_153,"Ruth","Berger",ruth.berger@hotmail.com,+1-786-563-7230,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",59,46,"Cooking; Restaurants",2025-06-11T03:21:48.009Z,2025-08-17T20:25:19.552Z
lead_1755462319552_154,"Joseph","Gordon",joseph.gordon@yahoo.com,+1-561-320-5158,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",6,65,"Cooking",2024-10-15T00:14:00.072Z,2025-08-17T20:25:19.552Z
lead_1755462319552_155,"Daniel","Berger",daniel.berger@hotmail.com,+1-954-165-7486,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",43,48,"Kosher Food; Food Reviews",2024-09-29T15:47:34.691Z,2025-08-17T20:25:19.552Z
lead_1755462319552_156,"Leah","Goldman",leah.goldman@hotmail.com,+1-863-736-4697,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",30,98,"Food Reviews; Cooking",2024-06-14T08:37:50.706Z,2025-08-17T20:25:19.552Z
lead_1755462319552_157,"Ruth","Rosenberg",ruth.rosenberg@gmail.com,+1-561-484-4101,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",4,60,"Kosher Food",2024-11-17T02:38:40.734Z,2025-08-17T20:25:19.552Z
lead_1755462319552_158,"Samuel","Weiss",samuel.weiss@yahoo.com,+1-772-883-4869,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",40,71,"Restaurants; Jewish Cuisine",2025-05-27T18:48:26.684Z,2025-08-17T20:25:19.552Z
lead_1755462319552_159,"Miriam","Berger",miriam.berger@aol.com,+1-954-958-5519,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",67,75,"Restaurants",2025-01-19T21:12:46.395Z,2025-08-17T20:25:19.552Z
lead_1755462319552_160,"Naomi","Goldberg",naomi.goldberg@gmail.com,+1-941-378-4876,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",56,80,"Restaurants; Kosher Food; Jewish Cuisine",2024-01-31T06:34:48.537Z,2025-08-17T20:25:19.552Z
lead_1755462319552_161,"Samuel","Miller",samuel.miller@hotmail.com,+1-850-464-8489,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",70,10,"Jewish Cuisine",2024-04-18T02:05:03.597Z,2025-08-17T20:25:19.552Z
lead_1755462319552_162,"Jonathan","Katz",jonathan.katz@aol.com,+1-863-517-7819,"Global","great kosher restaurants foodies",https://www.facebook.com/groups/320656708120313,118000,"Food & Dining",27,83,"Kosher Food; Food Reviews",2024-12-26T15:06:36.854Z,2025-08-17T20:25:19.552Z
